product_id,product_name,main_category,sub_category,discounted_price,actual_price,discount_percentage,savings,rating,rating_count
B0B4F1YC3J,"Samsung Galaxy M13 5G (Aqua Green, 6GB, 128GB Storage) | 5000mAh Battery | Up...",Electronics,Mobiles & Accessories,13999.0,19499.0,28,5500.0,4.1,18998
B08K4RDQ71,"Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweig...",Electronics,Mobiles & Accessories,349.0,999.0,65,650.0,3.8,16557
B085CZ3SR1,Mi 10W Wall Charger for Mobile Phones with Micro USB Cable (Black),Electronics,Mobiles & Accessories,499.0,599.0,17,100.0,4.2,21916
B09YV3K34W,Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch...,Electronics,Wearable Technology,2199.0,9999.0,78,7800.0,4.2,29472
B09Z6WH2N1,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Pr...",Electronics,Mobiles & Accessories,95.0,499.0,81,404.0,4.2,1949
B09NL4DJ2Z,FLiX (Beetel) USB to Type C PVC Data Sync & 2A Smartphone Fast Charging Cable...,Computers & Accessories,Accessories & Peripherals,139.0,249.0,44,110.0,4.0,9377
B0BGSV43WY,Noise ColorFit Pro 4 Alpha Bluetooth Calling Smart Watch with 1.78 AMOLED Dis...,Electronics,Wearable Technology,4499.0,7999.0,44,3500.0,3.5,37
B0926V9CTV,Elv Mobile Phone Mount Tabletop Holder for Phones and Tablets - Black,Electronics,Mobiles & Accessories,89.0,599.0,85,510.0,4.3,2351
B07WGPKMP5,"iQOO Z6 44W by vivo (Raven Black, 6GB RAM, 128GB Storage) | 6.44"" FHD+ AMOLED...",Electronics,Mobiles & Accessories,15499.0,20999.0,26,5500.0,4.1,19253
B0BBFJ9M3X,"Redmi 11 Prime 5G (Meadow Green, 4GB RAM 64GB ROM) | Prime Design | MTK Dimen...",Electronics,Mobiles & Accessories,13999.0,15999.0,13,2000.0,3.9,2180
B09PLFJ7ZW,"Noise Pulse Buzz 1.69"" Bluetooth Calling Smart Watch with Call Function, 150...",Electronics,Wearable Technology,1999.0,4999.0,60,3000.0,3.9,7571
B0B53NXFFR,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full To...",Electronics,Wearable Technology,1399.0,5999.0,77,4600.0,3.3,4415
B07GNC2592,Portronics CLAMP X Car-Vent Mobile Holder 360 Degree Rotational(Black),Electronics,Mobiles & Accessories,599.0,999.0,40,400.0,4.0,18654
B09TP5KBN7,"pTron Volta Dual Port 12W Smart USB Charger Adapter, Multi-Layer Protection,...",Electronics,Mobiles & Accessories,199.0,1099.0,82,900.0,4.0,3197
B0949SBKMP,"boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports Modes,...",Electronics,Wearable Technology,1799.0,6990.0,74,5191.0,4.0,26880
B09V175NP7,"boAt Wave Lite Smartwatch with 1.69 Inches(4.29cm) HD Display, Heart Rate & S...",Electronics,Wearable Technology,1499.0,6990.0,79,5491.0,3.9,21796
B07WHSJXLF,"iQOO Z6 Pro 5G by vivo (Phantom Dusk, 8GB RAM, 128GB Storage) | Snapdragon 77...",Electronics,Mobiles & Accessories,20999.0,29990.0,30,8991.0,4.3,9499
B0BD3T6Z1D,"Samsung Galaxy M32 Prime Edition (Light Blue, 4GB RAM, 64GB)",Electronics,Mobiles & Accessories,12999.0,13499.0,4,500.0,4.1,56098
B09LHYZ3GJ,"Redmi Note 11T 5G (Matte Black, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W P...",Electronics,Mobiles & Accessories,16999.0,20999.0,19,4000.0,4.1,31822
B07WFPMGQQ,"iQOO Z6 Pro 5G by vivo (Legion Sky, 6GB RAM, 128GB Storage) | Snapdragon 778G...",Electronics,Mobiles & Accessories,19999.0,27990.0,29,7991.0,4.3,9499
B09QS9X9L8,"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display...",Electronics,Mobiles & Accessories,12999.0,18999.0,32,6000.0,4.1,50772
B0B6BLTGTT,Noise Pulse 2 Max Advanced Bluetooth Calling Smart Watch with 1.85'' TFT and...,Electronics,Wearable Technology,2999.0,5999.0,50,3000.0,4.1,7148
B084DTMYWK,Myvn 30W Warp/20W Dash Charging Usb Type C Charger Cable Compatible For Cellu...,Electronics,Mobiles & Accessories,329.0,999.0,67,670.0,4.2,3492
B0B53QLB9H,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full To...",Electronics,Wearable Technology,1299.0,5999.0,78,4700.0,3.3,4415
B0BDYW3RN3,"SanDisk Ultra® microSDXC™ UHS-I Card, 256GB, 150MB/s R, 10 Y Warranty, for Sm...",Electronics,Accessories,1989.0,3500.0,43,1511.0,4.4,67260
B0B3RS9DNF,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes,...",Electronics,Wearable Technology,1999.0,9999.0,80,8000.0,4.3,27704
B09QS9X16F,"Redmi Note 11 (Space Black, 6GB RAM, 64GB Storage) | 90Hz FHD+ AMOLED Display...",Electronics,Mobiles & Accessories,12999.0,18999.0,32,6000.0,4.1,50772
B08HV25BBQ,Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgrade...,Electronics,Wearable Technology,1499.0,4999.0,70,3500.0,4.0,92588
B09LJ116B5,"Redmi Note 11T 5G (Aquamarine Blue, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 3...",Electronics,Mobiles & Accessories,16999.0,20999.0,19,4000.0,4.1,31822
B0BMVWKZ8G,"Newly Launched Boult Dive+ with 1.85"" HD Display, Bluetooth Calling Smartwatc...",Electronics,Wearable Technology,1999.0,8499.0,76,6500.0,4.3,240
B0BD92GDQH,"OnePlus Nord Watch with 1.78” AMOLED Display, 60 Hz Refresh Rate, 105 Fitness...",Electronics,Wearable Technology,4999.0,6999.0,29,2000.0,3.8,758
B0B5GF6DQD,"Noise Agile 2 Buzz Bluetooth Calling Smart Watch with 1.28"" TFT Display,Dual...",Electronics,Wearable Technology,2499.0,5999.0,58,3500.0,3.7,828
B09JS94MBV,"Motorola a10 Dual Sim keypad Mobile with 1750 mAh Battery, Expandable Storage...",Electronics,Mobiles & Accessories,1399.0,1630.0,14,231.0,4.0,9378
B09YV463SW,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68,...",Electronics,Wearable Technology,1499.0,9999.0,85,8500.0,4.2,22638
B09NL4DCXK,"Flix (Beetel) Bolt 2.4 12W Dual USB Smart Charger, Made in India, Bis Certifi...",Electronics,Mobiles & Accessories,249.0,599.0,58,350.0,3.9,2147
B0B8CHJLWJ,Kyosei Advanced Tempered Glass Compatible with Google Pixel 6a with Military-...,Electronics,Mobiles & Accessories,299.0,1199.0,75,900.0,4.5,596
B0B8ZWNR5T,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Pr...",Electronics,Mobiles & Accessories,79.0,499.0,84,420.0,4.2,1949
B0BBFJLP21,"Redmi 11 Prime 5G (Thunder Black, 4GB RAM, 64GB Storage) | Prime Design | MTK...",Electronics,Mobiles & Accessories,13999.0,15999.0,13,2000.0,3.9,2180
B01F262EUU,"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black",Electronics,"Headphones,Earbuds & Accessories",949.0,999.0,5,50.0,4.2,31539
B09VZBGL1N,"STRIFF Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung,...",Electronics,Mobiles & Accessories,99.0,499.0,80,400.0,4.1,2451
B0BNVBJW2S,"boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling Ultra-S...",Electronics,Wearable Technology,2499.0,7990.0,69,5491.0,4.1,154
B0B2DJ5RVQ,WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navi...,Electronics,Mobiles & Accessories,689.0,1999.0,66,1310.0,4.3,1193
B096TWZRJC,"Sounce 360 Adjustable Mobile Phone Holder, Universal Phone Holder Clip Lazy B...",Electronics,Mobiles & Accessories,499.0,1899.0,74,1400.0,4.1,1475
B09GP6FBZT,OpenTech® Military-Grade Tempered Glass Screen Protector Compatible for iPhon...,Electronics,Mobiles & Accessories,299.0,999.0,70,700.0,4.3,8891
B0B3DV7S9B,"EN LIGNE Adjustable Cell Phone Stand, Foldable Portable Phone Stand Phone Hol...",Electronics,Mobiles & Accessories,209.0,499.0,58,290.0,3.6,104
B09MKP344P,"Tecno Spark 8T (Turquoise Cyan, 4GB RAM,64GB Storage) | 50MP AI Camera | 7GB...",Electronics,Mobiles & Accessories,8499.0,12999.0,35,4500.0,4.1,6662
B08JW1GVS7,URBN 20000 mAh Lithium_Polymer 22.5W Super Fast Charging Ultra Compact Power...,Electronics,Mobiles & Accessories,2179.0,3999.0,46,1820.0,4.0,8380
B09LHZSMRR,"Redmi Note 11T 5G (Stardust White, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33...",Electronics,Mobiles & Accessories,16999.0,20999.0,19,4000.0,4.1,31822
B0B5V47VK4,"OnePlus 10T 5G (Moonstone Black, 8GB RAM, 128GB Storage)",Electronics,Mobiles & Accessories,44999.0,49999.0,10,5000.0,4.3,3075
B08H21B6V7,Nokia 150 (2020) (Cyan),Electronics,Mobiles & Accessories,2599.0,2999.0,13,400.0,3.9,14266
B09BNXQ6BR,"Noise ColorFit Ultra SE Smart Watch with 1.75""(4.3cm) HD Display, Aluminium A...",Electronics,Wearable Technology,2799.0,6499.0,57,3700.0,4.1,38879
B01FSYQ2A4,boAt Rockerz 400 Bluetooth On Ear Headphones With Mic With Upto 8 Hours Playb...,Electronics,"Headphones,Earbuds & Accessories",1399.0,2990.0,53,1591.0,4.1,97175
B08L5FM4JC,"SanDisk Ultra microSD UHS-I Card 64GB, 120MB/s R",Electronics,Accessories,649.0,2400.0,73,1751.0,4.4,67260
B0B54Y2SNX,iPhone Original 20W C Type Fast PD Charger Compatible with I-Phone13/13 mini/...,Electronics,Mobiles & Accessories,799.0,3990.0,80,3191.0,3.8,119
B08BQ947H3,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for...",Computers & Accessories,Accessories & Peripherals,149.0,149.0,0,0.0,4.3,10833
B0B7DHSKS7,"Nokia 8210 4G Volte keypad Phone with Dual SIM, Big Display, inbuilt MP3 Play...",Electronics,Mobiles & Accessories,3799.0,5299.0,28,1500.0,3.5,1641
B09SJ1FTYV,Sounce Protective Case Cover Compatible Boat Xtend Overall Protective Case TP...,Electronics,Mobiles & Accessories,199.0,1899.0,90,1700.0,4.0,4740
B09XJ5LD6L,"Samsung Galaxy M53 5G (Deep Ocean Blue, 6GB, 128GB Storage) | 108MP | sAmoled...",Electronics,Mobiles & Accessories,23999.0,32999.0,27,9000.0,3.9,8866
B07WHS7MZ1,"iQOO 9 SE 5G (Sunset Sierra, 8GB RAM, 128GB Storage) | Qualcomm Snapdragon 88...",Electronics,Mobiles & Accessories,29990.0,39990.0,25,10000.0,4.3,8399
B0BBVKRP7B,SHREENOVA ID116 Plus Bluetooth Fitness Smart Watch for Men Women and Kids Act...,Electronics,Wearable Technology,281.0,1999.0,86,1718.0,2.8,87
B09NY7W8YD,"POCO C31 (Shadow Gray, 64 GB) (4 GB RAM)",Electronics,Mobiles & Accessories,7998.0,11999.0,33,4001.0,3.8,125
B0BMM7R92G,Noise_Colorfit Smart Watch Charger 2 Pin USB Fast Charger Magnetic Charging C...,Electronics,Wearable Technology,249.0,999.0,75,750.0,4.5,38
B08M66K48D,POPIO Tempered Glass Screen Protector Compatible for iPhone 12 / iPhone 12 Pr...,Electronics,Mobiles & Accessories,299.0,599.0,50,300.0,4.3,4674
B09RFB2SJQ,"10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for Boys, Girls, Me...",Electronics,Wearable Technology,499.0,1899.0,74,1400.0,4.1,412
B0B82YGCF6,"Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1.69” LCD Display, Multiple Wa...",Electronics,Wearable Technology,899.0,3499.0,74,2600.0,3.0,681
B08HF4W2CT,"URBN 20000 mAh lithium_polymer Power Bank with 12 Watt Fast Charging, Camo",Electronics,Mobiles & Accessories,1599.0,3499.0,54,1900.0,4.0,36384
B08BCKN299,Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 Male to 1 Female...,Electronics,"Headphones,Earbuds & Accessories",120.0,999.0,88,879.0,3.9,6491
B0B2X35B1K,"Noise ColorFit Ultra 2 Buzz 1.78"" AMOLED Bluetooth Calling Watch with 368*448...",Electronics,Wearable Technology,3999.0,6999.0,43,3000.0,4.1,10229
B09QS9CWLV,"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display...",Electronics,Mobiles & Accessories,12999.0,18999.0,32,6000.0,4.1,50772
B0B1NX6JTN,Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14 Pro max (TPU +...,Electronics,Mobiles & Accessories,1599.0,2599.0,38,1000.0,4.3,1801
B078G6ZF5Z,Oraimo 18W USB & Type-C Dual Output Super Fast Charger Wall Adapter PE2.0&Qui...,Electronics,Mobiles & Accessories,699.0,1199.0,42,500.0,4.0,14404
B0BBW521YC,"LAPSTER 12pcs Spiral Cable Protectors for Charger, Wires, Data Charger Cable...",Electronics,Mobiles & Accessories,99.0,999.0,90,900.0,4.4,305
B09HSKYMB3,"MI REDMI 9i Sport (Carbon Black, 64 GB) (4 GB RAM)",Electronics,Mobiles & Accessories,7915.0,9999.0,21,2084.0,4.3,1376
B09YV42QHZ,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68,...",Electronics,Wearable Technology,1499.0,7999.0,81,6500.0,4.2,22638
B09BF8JBWX,"Lava A1 Josh 21(Blue Silver) -Dual Sim,Call Blink Notification,Military Grade...",Electronics,Mobiles & Accessories,1055.0,1249.0,16,194.0,3.8,2352
B0B5YBGCKD,POPIO Tempered Glass Compatible for iPhone 13 / iPhone 13 Pro/iPhone 14 (Tran...,Electronics,Mobiles & Accessories,150.0,599.0,75,449.0,4.3,714
B09MY4W73Q,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (...,Electronics,Mobiles & Accessories,474.0,1799.0,74,1325.0,4.3,1454
B09T37CKQ5,"FLiX Usb Charger,Flix (Beetel) Bolt 2.4 Dual Poart,5V/2.4A/12W Usb Wall Charg...",Electronics,Mobiles & Accessories,239.0,599.0,60,360.0,3.9,2147
B09GFPN6TP,"Redmi 9A Sport (Coral Green, 3GB RAM, 32GB Storage) | 2GHz Octa-core Helio G2...",Electronics,Mobiles & Accessories,7499.0,9499.0,21,2000.0,4.1,313832
B0B298D54H,Prolet Classic Bumper Case Cover for Samsung Galaxy Watch 4 44mm TPU Plated F...,Electronics,Wearable Technology,265.0,999.0,73,734.0,3.7,465
B08VB57558,"Samsung Galaxy S20 FE 5G (Cloud Navy, 8GB RAM, 128GB Storage) with No Cost EM...",Electronics,Mobiles & Accessories,37990.0,74999.0,49,37009.0,4.2,27790
B0B9BXKBC7,"WeCool S5 Long Selfie Stick, with Large Reinforced Tripod Stand up to 61 Inch...",Electronics,Mobiles & Accessories,1799.0,3999.0,55,2200.0,4.6,245
B09NY6TRXG,"POCO C31 (Royal Blue, 64 GB) (4 GB RAM)",Electronics,Mobiles & Accessories,8499.0,11999.0,29,3500.0,3.9,276
B09NVPJ3P4,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Spor...",Electronics,Wearable Technology,1999.0,3999.0,50,2000.0,4.0,30254
B0B3NDPCS9,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 P...",Electronics,Wearable Technology,3999.0,17999.0,78,14000.0,4.3,17161
B09VGKFM7Y,Amazon Basics 2 Amp USB Wall Charger & Micro USB Cable (White),Electronics,Mobiles & Accessories,219.0,499.0,56,280.0,4.4,14
B07QCWY5XV,Mobilife Bluetooth Extendable Selfie Stick with Tripod Stand and Wireless Rem...,Electronics,Mobiles & Accessories,599.0,1399.0,57,800.0,4.1,14560
B098QXR9X2,"Ambrane 27000mAh Power Bank, 20W Fast Charging, Triple Output, Type C PD (Inp...",Electronics,Mobiles & Accessories,2499.0,2999.0,17,500.0,4.1,3156
B07H1S7XW8,"STRIFF Wall Mount Phone Holder Wall Mount with Adhesive Strips, Charging Hold...",Electronics,Mobiles & Accessories,89.0,499.0,82,410.0,4.1,9340
B0BNXFDTZ2,"Fire-Boltt Tank 1.85"" Bluetooth Calling Smart Watch, 123 Sports Mode, 8 UI In...",Electronics,Wearable Technology,2999.0,11999.0,75,9000.0,4.4,768
B088ZFJY82,Elv Aluminium Adjustable Mobile Phone Foldable Holder Tabletop Stand Dock Mou...,Electronics,Mobiles & Accessories,314.0,1499.0,79,1185.0,4.5,28978
B0B4F4QZ1H,"Samsung Galaxy M13 5G (Stardust Brown, 6GB, 128GB Storage) | 5000mAh Battery...",Electronics,Mobiles & Accessories,13999.0,19499.0,28,5500.0,4.1,18998
B09BCNQ9R2,DYAZO USB 3.0 Type C Female to USB A Male Connector/Converter/Adapter Compati...,Electronics,Mobiles & Accessories,139.0,499.0,72,360.0,4.2,4971
B0B9BD2YL4,KINGONE Wireless Charging Pencil (2nd Generation) for iPad with Magnetic and...,Electronics,Mobiles & Accessories,2599.0,6999.0,63,4400.0,4.5,1526
B071Z8M4KX,boAt BassHeads 100 in-Ear Wired Headphones with Mic (Black),Electronics,"Headphones,Earbuds & Accessories",365.0,999.0,63,634.0,4.1,363711
B09N3ZNHTY,"boAt Airdopes 141 Bluetooth Truly Wireless in Ear Earbuds with mic, 42H Playt...",Electronics,"Headphones,Earbuds & Accessories",1499.0,4490.0,67,2991.0,3.9,136954
B005FYNT3G,SanDisk Cruzer Blade 32GB USB Flash Drive,Computers & Accessories,External Devices & Data Storage,289.0,650.0,56,361.0,4.3,253105
B01J0XWYKQ,"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Trackin...",Computers & Accessories,Accessories & Peripherals,599.0,895.0,33,296.0,4.4,61314
B09CTRPSJR,Storio Kids Toys LCD Writing Tablet 8.5Inch E-Note Pad Best Birthday Gift for...,Computers & Accessories,Accessories & Peripherals,217.0,237.0,8,20.0,3.8,7354
B08JQN8DGZ,"boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback,...",Electronics,"Headphones,Earbuds & Accessories",1299.0,2990.0,57,1691.0,3.8,180998
B0B72BSW7K,SKE Bed Study Table Portable Wood Multifunction Laptop-Table Lapdesk for Chil...,Computers & Accessories,Accessories & Peripherals,263.0,699.0,62,436.0,3.5,690
B08TV2P1N8,"boAt Rockerz 255 Pro+ in-Ear Bluetooth Neckband with Upto 40 Hours Playback,...",Electronics,"Headphones,Earbuds & Accessories",1399.0,3990.0,65,2591.0,4.1,141841
B07XCM6T4N,STRIFF Adjustable Laptop Tabletop Stand Patented Riser Ventilated Portable Fo...,Computers & Accessories,Accessories & Peripherals,349.0,1499.0,77,1150.0,4.3,24791
B07T5DKR5D,"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Dri...",Electronics,"Headphones,Earbuds & Accessories",149.0,399.0,63,250.0,3.5,21764
B07PR1CL3S,"boAt Rockerz 450 Bluetooth On Ear Headphones with Mic, Upto 15 Hours Playback...",Electronics,"Headphones,Earbuds & Accessories",1220.0,3990.0,69,2770.0,4.1,107151
B07JQKQ91F,"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote...",Electronics,"Headphones,Earbuds & Accessories",499.0,999.0,50,500.0,3.9,92995
B08W56G1K9,LAPSTER Spiral Charger Spiral Charger Cable Protectors for Wires Data Cable S...,Computers & Accessories,Accessories & Peripherals,99.0,999.0,90,900.0,4.1,8751
B01L8ZNWN2,"HP v236w USB 2.0 64GB Pen Drive, Metal",Computers & Accessories,External Devices & Data Storage,475.0,1500.0,68,1025.0,4.2,64273
B009VCGPSY,"HP X1000 Wired USB Mouse with 3 Handy Buttons, Fast-Moving Scroll Wheel and O...",Computers & Accessories,Accessories & Peripherals,269.0,649.0,59,380.0,4.3,54315
B0B296NTFV,"Portronics Toad 23 Wireless Optical Mouse with 2.4GHz, USB Nano Dongle, Optic...",Computers & Accessories,Accessories & Peripherals,299.0,599.0,50,300.0,4.1,1597
B07TCN5VR9,Boult Audio BassBuds X1 in-Ear Wired Earphones with 10mm Extra Bass Driver an...,Electronics,"Headphones,Earbuds & Accessories",329.0,999.0,67,670.0,3.9,77027
B00ZYLMQH0,Dell KB216 Wired Multimedia USB Keyboard with Super Quite Plunger Keys with S...,Computers & Accessories,Accessories & Peripherals,549.0,1799.0,69,1250.0,4.3,28829
B01HJI0FS2,"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Pl...",Computers & Accessories,Accessories & Peripherals,299.0,650.0,54,351.0,4.5,33176
B076B8G5D8,Boya ByM1 Auxiliary Omnidirectional Lavalier Condenser Microphone with 20ft A...,Musical Instruments,Microphones,798.0,1995.0,60,1197.0,4.0,68664
B014SZO90Y,"Duracell Ultra Alkaline AA Battery, 8 Pcs",Electronics,General Purpose Batteries & Battery Chargers,266.0,315.0,16,49.0,4.5,28030
B07KCMR8D6,Classmate Octane Neon- Blue Gel Pens(Pack of 5)|Smooth Writing Pen|Attractive...,Office Products,Office Paper Products,50.0,50.0,0,0.0,4.3,5792
B00N1U9AJS,3M Scotch Double Sided Heavy Duty Tape(1m holds 4.5Kgs) for indoor hanging ap...,Home & Kitchen,Craft Materials,130.0,165.0,21,35.0,3.9,14778
B07KY3FNQP,boAt Bassheads 152 in Ear Wired Earphones with Mic(Active Black),Electronics,"Headphones,Earbuds & Accessories",449.0,1290.0,65,841.0,4.1,91770
B07QZ3CZ48,"boAt BassHeads 122 Wired Earphones with Heavy Bass, Integrated Controls and M...",Electronics,"Headphones,Earbuds & Accessories",399.0,1290.0,69,891.0,4.2,206
B09T3H12GV,"Dell USB Wireless Keyboard and Mouse Set- KM3322W, Anti-Fade & Spill-Resistan...",Computers & Accessories,Accessories & Peripherals,1399.0,2498.0,44,1099.0,4.2,33717
B08ZJDWTJ1,Seagate Expansion 1TB External HDD - USB 3.0 for Windows and Mac with 3 yr Da...,Computers & Accessories,External Devices & Data Storage,4098.0,4999.0,18,901.0,4.5,50810
B08FTFXNNB,"HP w100 480P 30 FPS Digital Webcam with Built-in Mic, Plug and Play Setup, Wi...",Electronics,Cameras & Photography,499.0,1999.0,75,1500.0,3.7,3369
B08YDFX7Y1,ZEBRONICS Zeb-Dash Plus 2.4GHz High Precision Wireless Mouse with up to 1600...,Computers & Accessories,Accessories & Peripherals,299.0,449.0,33,150.0,3.5,11827
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Rec...,Computers & Accessories,Accessories & Peripherals,699.0,999.0,30,300.0,3.5,15295
B07N42JB4S,"SYVO WT 3130 Aluminum Tripod (133CM), Universal Lightweight Tripod with Mobil...",Electronics,Cameras & Photography,799.0,3990.0,80,3191.0,4.3,27139
B0B31BYXQQ,"Boult Audio Airbass Z20 True Wireless, 40H Battery Life, Zen ENC Mic, Type-C...",Electronics,"Headphones,Earbuds & Accessories",1399.0,5499.0,75,4100.0,3.9,9504
B07SLMR1K6,"SanDisk Ultra Flair 64GB USB 3.0 Pen Drive, Multicolor",Computers & Accessories,External Devices & Data Storage,519.0,1350.0,62,831.0,4.3,30058
B092X94QNQ,"boAt Rockerz 330 in-Ear Bluetooth Neckband with Upto 30 Hours Playtime, ASAP...",Electronics,"Headphones,Earbuds & Accessories",1499.0,3990.0,62,2491.0,4.1,109864
B0846D5CBP,"Casio FX-991ES Plus-2nd Edition Scientific Calculator, Black",Office Products,Office Electronics,1295.0,1295.0,0,0.0,4.5,5760
B00KXULGJQ,"TP-Link AC750 Wifi Range Extender | Up to 750Mbps | Dual Band WiFi Extender,...",Computers & Accessories,Networking Devices,1889.0,5499.0,66,3610.0,4.2,49551
B08H9Z3XQW,boAt Bassheads 242 in Ear Wired Earphones with Mic(Blue),Electronics,"Headphones,Earbuds & Accessories",455.0,1490.0,69,1035.0,4.1,161677
B08LPJZSSW,DIGITEK® (DTR 260 GT) Gorilla Tripod/Mini 33 cm (13 Inch) Tripod for Mobile P...,Electronics,Cameras & Photography,399.0,995.0,60,596.0,3.9,21372
B08CYPB15D,HP 805 Black Original Ink Cartridge,Computers & Accessories,"Printers,Inks & Accessories",717.0,761.0,6,44.0,4.0,7199
B00MFPCY5C,GIZGA essentials Universal Silicone Keyboard Protector Skin for 15.6-inches L...,Computers & Accessories,Accessories & Peripherals,39.0,299.0,87,260.0,3.5,15233
B07JJFSG2B,SanDisk Ultra 128 GB USB 3.0 Pen Drive (Black),Computers & Accessories,External Devices & Data Storage,889.0,2500.0,64,1611.0,4.3,55747
B09NR6G588,"Boult Audio ZCharge Bluetooth Wireless in Ear Earphones with Mic, 40H Playtim...",Electronics,"Headphones,Earbuds & Accessories",1199.0,4999.0,76,3800.0,3.8,14961
